address,business_name,description,email,extracted_at,extraction_method,final_url,found_elements,original_url,page_title,phone,raw_text,slug,website
,401,,,2025-06-20T13:20:10.523282,Browser Automation,https://vsdigital-bookingwidget-prod.azurewebsites.net/widget/401,401,https://vsdigital-bookingwidget-prod.azurewebsites.net/widget-business/yc92e,,,"You need to enable JavaScript to run this app.401ERRORNothing left to do here.Go To HomePage!function(o){function e(e){for(var c,f,d=e[0],t=e[1],r=e[2],a=0,n=[];a<d.length;a++)f=d[a],Object.prototype.hasOwnProperty.call(l,f)&&l[f]&&n.push(l[f][0]),l[f]=0;for(c in t)Object.prototype.hasOwnProperty.call(t,c)&&(o[c]=t[c]);for(p&&p(e);n.length;)n.shift()();return i.push.apply(i,r||[]),u()}function u(){for(var e,c=0;c<i.length;c++){for(var f=i[c],d=!0,t=1;t<f.length;t++){var r=f[t];0!==l[r]&&(d=!1)}d&&(i.splice(c--,1),e=s(s.s=f[0]))}return e}var f={},b={18:0},l={18:0},i=[];function s(e){if(f[e])return f[e].exports;var c=f[e]={i:e,l:!1,exports:{}};return o[e].call(c.exports,c,c.exports,s),c.l=!0,c.exports}s.e=function(i){var e=[];b[i]?e.push(b[i]):0!==b[i]&&{7:1,9:1,11:1,21:1,22:1,24:1,25:1,26:1,27:1,28:1,29:1}[i]&&e.push(b[i]=new Promise(function(e,d){for(var c=""static/css/""+({}[i]||i)+"".""+{0:""31d6cfe0"",1:""31d6cfe0"",2:""31d6cfe0"",3:""31d6cfe0"",4:""31d6cfe0"",5:""31d6cfe0"",6:""31d6cfe0"",7:""92666e6",yc92e,
,401,,,2025-06-20T13:20:32.018778,Browser Automation,https://vsdigital-bookingwidget-prod.azurewebsites.net/widget/401,401,https://vsdigital-bookingwidget-prod.azurewebsites.net/widget-business/od74i,,,"You need to enable JavaScript to run this app.401ERRORNothing left to do here.Go To HomePage!function(o){function e(e){for(var c,f,d=e[0],t=e[1],r=e[2],a=0,n=[];a<d.length;a++)f=d[a],Object.prototype.hasOwnProperty.call(l,f)&&l[f]&&n.push(l[f][0]),l[f]=0;for(c in t)Object.prototype.hasOwnProperty.call(t,c)&&(o[c]=t[c]);for(p&&p(e);n.length;)n.shift()();return i.push.apply(i,r||[]),u()}function u(){for(var e,c=0;c<i.length;c++){for(var f=i[c],d=!0,t=1;t<f.length;t++){var r=f[t];0!==l[r]&&(d=!1)}d&&(i.splice(c--,1),e=s(s.s=f[0]))}return e}var f={},b={18:0},l={18:0},i=[];function s(e){if(f[e])return f[e].exports;var c=f[e]={i:e,l:!1,exports:{}};return o[e].call(c.exports,c,c.exports,s),c.l=!0,c.exports}s.e=function(i){var e=[];b[i]?e.push(b[i]):0!==b[i]&&{7:1,9:1,11:1,21:1,22:1,24:1,25:1,26:1,27:1,28:1,29:1}[i]&&e.push(b[i]=new Promise(function(e,d){for(var c=""static/css/""+({}[i]||i)+"".""+{0:""31d6cfe0"",1:""31d6cfe0"",2:""31d6cfe0"",3:""31d6cfe0"",4:""31d6cfe0"",5:""31d6cfe0"",6:""31d6cfe0"",7:""92666e6",od74i,
,401,,,2025-06-20T13:20:52.796731,Browser Automation,https://vsdigital-bookingwidget-prod.azurewebsites.net/widget/401,401,https://vsdigital-bookingwidget-prod.azurewebsites.net/widget-business/cp94s,,,"You need to enable JavaScript to run this app.401ERRORNothing left to do here.Go To HomePage!function(o){function e(e){for(var c,f,d=e[0],t=e[1],r=e[2],a=0,n=[];a<d.length;a++)f=d[a],Object.prototype.hasOwnProperty.call(l,f)&&l[f]&&n.push(l[f][0]),l[f]=0;for(c in t)Object.prototype.hasOwnProperty.call(t,c)&&(o[c]=t[c]);for(p&&p(e);n.length;)n.shift()();return i.push.apply(i,r||[]),u()}function u(){for(var e,c=0;c<i.length;c++){for(var f=i[c],d=!0,t=1;t<f.length;t++){var r=f[t];0!==l[r]&&(d=!1)}d&&(i.splice(c--,1),e=s(s.s=f[0]))}return e}var f={},b={18:0},l={18:0},i=[];function s(e){if(f[e])return f[e].exports;var c=f[e]={i:e,l:!1,exports:{}};return o[e].call(c.exports,c,c.exports,s),c.l=!0,c.exports}s.e=function(i){var e=[];b[i]?e.push(b[i]):0!==b[i]&&{7:1,9:1,11:1,21:1,22:1,24:1,25:1,26:1,27:1,28:1,29:1}[i]&&e.push(b[i]=new Promise(function(e,d){for(var c=""static/css/""+({}[i]||i)+"".""+{0:""31d6cfe0"",1:""31d6cfe0"",2:""31d6cfe0"",3:""31d6cfe0"",4:""31d6cfe0"",5:""31d6cfe0"",6:""31d6cfe0"",7:""92666e6",cp94s,
,401,,,2025-06-20T13:21:14.173286,Browser Automation,https://vsdigital-bookingwidget-prod.azurewebsites.net/widget/401,401,https://vsdigital-bookingwidget-prod.azurewebsites.net/widget-business/yw24w,,,"You need to enable JavaScript to run this app.401ERRORNothing left to do here.Go To HomePage!function(o){function e(e){for(var c,f,d=e[0],t=e[1],r=e[2],a=0,n=[];a<d.length;a++)f=d[a],Object.prototype.hasOwnProperty.call(l,f)&&l[f]&&n.push(l[f][0]),l[f]=0;for(c in t)Object.prototype.hasOwnProperty.call(t,c)&&(o[c]=t[c]);for(p&&p(e);n.length;)n.shift()();return i.push.apply(i,r||[]),u()}function u(){for(var e,c=0;c<i.length;c++){for(var f=i[c],d=!0,t=1;t<f.length;t++){var r=f[t];0!==l[r]&&(d=!1)}d&&(i.splice(c--,1),e=s(s.s=f[0]))}return e}var f={},b={18:0},l={18:0},i=[];function s(e){if(f[e])return f[e].exports;var c=f[e]={i:e,l:!1,exports:{}};return o[e].call(c.exports,c,c.exports,s),c.l=!0,c.exports}s.e=function(i){var e=[];b[i]?e.push(b[i]):0!==b[i]&&{7:1,9:1,11:1,21:1,22:1,24:1,25:1,26:1,27:1,28:1,29:1}[i]&&e.push(b[i]=new Promise(function(e,d){for(var c=""static/css/""+({}[i]||i)+"".""+{0:""31d6cfe0"",1:""31d6cfe0"",2:""31d6cfe0"",3:""31d6cfe0"",4:""31d6cfe0"",5:""31d6cfe0"",6:""31d6cfe0"",7:""92666e6",yw24w,
,401,,,2025-06-20T13:21:33.595825,Browser Automation,https://vsdigital-bookingwidget-prod.azurewebsites.net/widget/401,401,https://vsdigital-bookingwidget-prod.azurewebsites.net/widget-business/cm42y,,,"You need to enable JavaScript to run this app.401ERRORNothing left to do here.Go To HomePage!function(o){function e(e){for(var c,f,d=e[0],t=e[1],r=e[2],a=0,n=[];a<d.length;a++)f=d[a],Object.prototype.hasOwnProperty.call(l,f)&&l[f]&&n.push(l[f][0]),l[f]=0;for(c in t)Object.prototype.hasOwnProperty.call(t,c)&&(o[c]=t[c]);for(p&&p(e);n.length;)n.shift()();return i.push.apply(i,r||[]),u()}function u(){for(var e,c=0;c<i.length;c++){for(var f=i[c],d=!0,t=1;t<f.length;t++){var r=f[t];0!==l[r]&&(d=!1)}d&&(i.splice(c--,1),e=s(s.s=f[0]))}return e}var f={},b={18:0},l={18:0},i=[];function s(e){if(f[e])return f[e].exports;var c=f[e]={i:e,l:!1,exports:{}};return o[e].call(c.exports,c,c.exports,s),c.l=!0,c.exports}s.e=function(i){var e=[];b[i]?e.push(b[i]):0!==b[i]&&{7:1,9:1,11:1,21:1,22:1,24:1,25:1,26:1,27:1,28:1,29:1}[i]&&e.push(b[i]=new Promise(function(e,d){for(var c=""static/css/""+({}[i]||i)+"".""+{0:""31d6cfe0"",1:""31d6cfe0"",2:""31d6cfe0"",3:""31d6cfe0"",4:""31d6cfe0"",5:""31d6cfe0"",6:""31d6cfe0"",7:""92666e6",cm42y,
