slug,slug_number,original_url,final_url,page_title,business_name,business_type,location_info,contact_info,services,specializations,business_description,operating_hours,pricing_info,redirect_info,widget_business_slug,page_structure,meta_data,business_indicators,error_indicators,content_quality,social_media,images_count,load_time,content_length,collected_at,error_type,error_message
NDI0,424,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NDI0,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NDI0,,,IV Therapy/Wellness,"['30893', '84668', '50634', '73939', '43550', '99595', '60605', '34993', '17590', '29761']","{'phones': ['2147483647'], 'websites': ['https://jsd-widget.atlassian.com/assets/embed.js', 'https://jsd-widget.atlassian.com', 'https://cdn.logr-ingest.com/logger', 'https://polyfill.io/v3/polyfill.min.js?features=es2017%2Cdefault%2Ces2015%2Ces2016%2CIntl', 'https://wsrv.nl/?url=&amp']}",,,,,,No redirect,,"{'has_forms': True, 'has_booking': False, 'has_services': False, 'has_pricing': False, 'has_contact': False, 'has_location': False, 'script_count': 6, 'style_count': 11, 'image_count': 0, 'link_count': 0}","{'viewport': 'width=device-width,initial-scale=1,shrink-to-fit=no,maximum-scale=1,user-scalable=no'}",0,2,Low,,0,1.91,33649,2025-06-22T12:26:11.337875,,
NDI1,425,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NDI1,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NDI1,,,IV Therapy/Wellness,"['30893', '84668', '50634', '73939', '43550', '99595', '60605', '34993', '17590', '29761']","{'phones': ['2147483647'], 'websites': ['https://jsd-widget.atlassian.com/assets/embed.js', 'https://jsd-widget.atlassian.com', 'https://cdn.logr-ingest.com/logger', 'https://polyfill.io/v3/polyfill.min.js?features=es2017%2Cdefault%2Ces2015%2Ces2016%2CIntl', 'https://wsrv.nl/?url=&amp']}",,,,,,No redirect,,"{'has_forms': True, 'has_booking': False, 'has_services': False, 'has_pricing': False, 'has_contact': False, 'has_location': False, 'script_count': 6, 'style_count': 11, 'image_count': 0, 'link_count': 0}","{'viewport': 'width=device-width,initial-scale=1,shrink-to-fit=no,maximum-scale=1,user-scalable=no'}",0,2,Low,,0,2.64,33649,2025-06-22T12:26:14.195925,,
NDI2,426,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NDI2,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NDI2,,,IV Therapy/Wellness,"['30893', '84668', '50634', '73939', '43550', '99595', '60605', '34993', '17590', '29761']","{'phones': ['2147483647'], 'websites': ['https://jsd-widget.atlassian.com/assets/embed.js', 'https://jsd-widget.atlassian.com', 'https://cdn.logr-ingest.com/logger', 'https://polyfill.io/v3/polyfill.min.js?features=es2017%2Cdefault%2Ces2015%2Ces2016%2CIntl', 'https://wsrv.nl/?url=&amp']}",,,,,,No redirect,,"{'has_forms': True, 'has_booking': False, 'has_services': False, 'has_pricing': False, 'has_contact': False, 'has_location': False, 'script_count': 6, 'style_count': 11, 'image_count': 0, 'link_count': 0}","{'viewport': 'width=device-width,initial-scale=1,shrink-to-fit=no,maximum-scale=1,user-scalable=no'}",0,2,Low,,0,1.85,33649,2025-06-22T12:26:16.270676,,
NDIz,423,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NDIz,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NDIz,,,IV Therapy/Wellness,"['30893', '84668', '50634', '73939', '43550', '99595', '60605', '34993', '17590', '29761']","{'phones': ['2147483647'], 'websites': ['https://jsd-widget.atlassian.com/assets/embed.js', 'https://jsd-widget.atlassian.com', 'https://cdn.logr-ingest.com/logger', 'https://polyfill.io/v3/polyfill.min.js?features=es2017%2Cdefault%2Ces2015%2Ces2016%2CIntl', 'https://wsrv.nl/?url=&amp']}",,,,,,No redirect,,"{'has_forms': True, 'has_booking': False, 'has_services': False, 'has_pricing': False, 'has_contact': False, 'has_location': False, 'script_count': 6, 'style_count': 11, 'image_count': 0, 'link_count': 0}","{'viewport': 'width=device-width,initial-scale=1,shrink-to-fit=no,maximum-scale=1,user-scalable=no'}",0,2,Low,,0,1.43,33649,2025-06-22T12:26:17.926630,,
NDc4,478,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NDc4,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NDc4,,,IV Therapy/Wellness,"['30893', '84668', '50634', '73939', '43550', '99595', '60605', '34993', '17590', '29761']","{'phones': ['2147483647'], 'websites': ['https://jsd-widget.atlassian.com/assets/embed.js', 'https://jsd-widget.atlassian.com', 'https://cdn.logr-ingest.com/logger', 'https://polyfill.io/v3/polyfill.min.js?features=es2017%2Cdefault%2Ces2015%2Ces2016%2CIntl', 'https://wsrv.nl/?url=&amp']}",,,,,,No redirect,,"{'has_forms': True, 'has_booking': False, 'has_services': False, 'has_pricing': False, 'has_contact': False, 'has_location': False, 'script_count': 6, 'style_count': 11, 'image_count': 0, 'link_count': 0}","{'viewport': 'width=device-width,initial-scale=1,shrink-to-fit=no,maximum-scale=1,user-scalable=no'}",0,2,Low,,0,2.05,33649,2025-06-22T12:26:20.203821,,
NDc5,479,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NDc5,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NDc5,,,IV Therapy/Wellness,"['30893', '84668', '50634', '73939', '43550', '99595', '60605', '34993', '17590', '29761']","{'phones': ['2147483647'], 'websites': ['https://jsd-widget.atlassian.com/assets/embed.js', 'https://jsd-widget.atlassian.com', 'https://cdn.logr-ingest.com/logger', 'https://polyfill.io/v3/polyfill.min.js?features=es2017%2Cdefault%2Ces2015%2Ces2016%2CIntl', 'https://wsrv.nl/?url=&amp']}",,,,,,No redirect,,"{'has_forms': True, 'has_booking': False, 'has_services': False, 'has_pricing': False, 'has_contact': False, 'has_location': False, 'script_count': 6, 'style_count': 11, 'image_count': 0, 'link_count': 0}","{'viewport': 'width=device-width,initial-scale=1,shrink-to-fit=no,maximum-scale=1,user-scalable=no'}",0,2,Low,,0,1.87,33649,2025-06-22T12:26:22.316763,,
NDg0,484,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NDg0,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NDg0,,,IV Therapy/Wellness,"['30893', '84668', '50634', '73939', '43550', '99595', '60605', '34993', '17590', '29761']","{'phones': ['2147483647'], 'websites': ['https://jsd-widget.atlassian.com/assets/embed.js', 'https://jsd-widget.atlassian.com', 'https://cdn.logr-ingest.com/logger', 'https://polyfill.io/v3/polyfill.min.js?features=es2017%2Cdefault%2Ces2015%2Ces2016%2CIntl', 'https://wsrv.nl/?url=&amp']}",,,,,,No redirect,,"{'has_forms': True, 'has_booking': False, 'has_services': False, 'has_pricing': False, 'has_contact': False, 'has_location': False, 'script_count': 6, 'style_count': 11, 'image_count': 0, 'link_count': 0}","{'viewport': 'width=device-width,initial-scale=1,shrink-to-fit=no,maximum-scale=1,user-scalable=no'}",0,2,Low,,0,1.4,33649,2025-06-22T12:26:23.938668,,
NDg1,485,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NDg1,https://vsdigital-bookingwidget-prod.azurewebsites.net/widget-business/au67z,The DRIPBaR Direct - Virginia Beach (VA),The DRIPBaR Direct - Location,IV Therapy/Wellness,"['66386', '79031', '73939', '85869', '39931', '33333', '73519', '17590', '57986', '51293']","{'phones': ['1750566386', '1674780206', '829240-1315', '2147483647', '1750566387'], 'websites': ['https://td.doubleclick.net/td/rul/16747802060?random=1750566386998&amp', 'https://jsd-widget.atlassian.com/assets/embed.js', 'https://vsdigitalprod.blob.core.windows.net/vsdigital', 'https://td.doubleclick.net/td/rul/16747802060?random=1750566387005&amp', 'https://jsd-widget.atlassian.com']}","['weight loss', 'semaglutide', 'tirzepatide', 'injection', 'therapy']","['GLP-1 Weight Loss', 'DRIPBaR Franchise']",,,"['$250.00', '$220.00', '$160.00', '$200.00', '$120.00', '$180.00', '$275.00', '$225.00', '$400.00', '$150.00']",Redirects to widget-business: au67z,au67z,"{'has_forms': True, 'has_booking': True, 'has_services': True, 'has_pricing': True, 'has_contact': False, 'has_location': False, 'script_count': 14, 'style_count': 10, 'image_count': 62, 'link_count': 1}","{'viewport': 'width=device-width,initial-scale=1,shrink-to-fit=no,maximum-scale=1,user-scalable=no'}",3,3,Medium,,62,8.55,54106,2025-06-22T12:26:32.711426,,
NDg2,486,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NDg2,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NDg2,The DRIPBaR Direct - Virginia Beach (VA),The DRIPBaR Direct - Location,IV Therapy/Wellness,"['30893', '84668', '50634', '73939', '43550', '99595', '60605', '34993', '17590', '29761']","{'phones': ['2147483647'], 'websites': ['https://jsd-widget.atlassian.com/assets/embed.js', 'https://jsd-widget.atlassian.com', 'https://cdn.logr-ingest.com/logger', 'https://polyfill.io/v3/polyfill.min.js?features=es2017%2Cdefault%2Ces2015%2Ces2016%2CIntl', 'https://wsrv.nl/?url=https']}",,['DRIPBaR Franchise'],,,,No redirect,,"{'has_forms': True, 'has_booking': False, 'has_services': False, 'has_pricing': False, 'has_contact': False, 'has_location': False, 'script_count': 6, 'style_count': 11, 'image_count': 0, 'link_count': 0}","{'viewport': 'width=device-width,initial-scale=1,shrink-to-fit=no,maximum-scale=1,user-scalable=no'}",0,2,Medium,,0,1.67,33793,2025-06-22T12:26:34.610709,,
NDg3,487,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NDg3,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NDg3,The DRIPBaR Direct - Virginia Beach (VA),The DRIPBaR Direct - Location,IV Therapy/Wellness,"['30893', '84668', '50634', '73939', '43550', '99595', '60605', '34993', '17590', '29761']","{'phones': ['2147483647'], 'websites': ['https://jsd-widget.atlassian.com/assets/embed.js', 'https://jsd-widget.atlassian.com', 'https://cdn.logr-ingest.com/logger', 'https://polyfill.io/v3/polyfill.min.js?features=es2017%2Cdefault%2Ces2015%2Ces2016%2CIntl', 'https://wsrv.nl/?url=https']}",,['DRIPBaR Franchise'],,,,No redirect,,"{'has_forms': True, 'has_booking': False, 'has_services': False, 'has_pricing': False, 'has_contact': False, 'has_location': False, 'script_count': 6, 'style_count': 11, 'image_count': 0, 'link_count': 0}","{'viewport': 'width=device-width,initial-scale=1,shrink-to-fit=no,maximum-scale=1,user-scalable=no'}",0,2,Medium,,0,1.64,33793,2025-06-22T12:26:36.476129,,
NDg4,488,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NDg4,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NDg4,The DRIPBaR Direct - Virginia Beach (VA),The DRIPBaR Direct - Location,IV Therapy/Wellness,"['30893', '84668', '50634', '73939', '43550', '99595', '60605', '34993', '17590', '29761']","{'phones': ['2147483647'], 'websites': ['https://jsd-widget.atlassian.com/assets/embed.js', 'https://jsd-widget.atlassian.com', 'https://cdn.logr-ingest.com/logger', 'https://polyfill.io/v3/polyfill.min.js?features=es2017%2Cdefault%2Ces2015%2Ces2016%2CIntl', 'https://wsrv.nl/?url=https']}",,['DRIPBaR Franchise'],,,,No redirect,,"{'has_forms': True, 'has_booking': False, 'has_services': False, 'has_pricing': False, 'has_contact': False, 'has_location': False, 'script_count': 6, 'style_count': 11, 'image_count': 0, 'link_count': 0}","{'viewport': 'width=device-width,initial-scale=1,shrink-to-fit=no,maximum-scale=1,user-scalable=no'}",0,2,Medium,,0,1.64,33793,2025-06-22T12:26:38.333831,,
NDg5,489,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NDg5,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NDg5,The DRIPBaR Direct - Virginia Beach (VA),The DRIPBaR Direct - Location,IV Therapy/Wellness,"['30893', '84668', '50634', '73939', '43550', '99595', '60605', '34993', '17590', '29761']","{'phones': ['2147483647'], 'websites': ['https://jsd-widget.atlassian.com/assets/embed.js', 'https://jsd-widget.atlassian.com', 'https://cdn.logr-ingest.com/logger', 'https://polyfill.io/v3/polyfill.min.js?features=es2017%2Cdefault%2Ces2015%2Ces2016%2CIntl', 'https://wsrv.nl/?url=https']}",,['DRIPBaR Franchise'],,,,No redirect,,"{'has_forms': True, 'has_booking': False, 'has_services': False, 'has_pricing': False, 'has_contact': False, 'has_location': False, 'script_count': 6, 'style_count': 11, 'image_count': 0, 'link_count': 0}","{'viewport': 'width=device-width,initial-scale=1,shrink-to-fit=no,maximum-scale=1,user-scalable=no'}",0,2,Medium,,0,1.1,33793,2025-06-22T12:26:39.654265,,
NDgw,480,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NDgw,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NDgw,The DRIPBaR Direct - Virginia Beach (VA),The DRIPBaR Direct - Location,IV Therapy/Wellness,"['30893', '84668', '50634', '73939', '43550', '99595', '60605', '34993', '17590', '29761']","{'phones': ['2147483647'], 'websites': ['https://jsd-widget.atlassian.com/assets/embed.js', 'https://jsd-widget.atlassian.com', 'https://cdn.logr-ingest.com/logger', 'https://polyfill.io/v3/polyfill.min.js?features=es2017%2Cdefault%2Ces2015%2Ces2016%2CIntl', 'https://wsrv.nl/?url=https']}",,['DRIPBaR Franchise'],,,,No redirect,,"{'has_forms': True, 'has_booking': False, 'has_services': False, 'has_pricing': False, 'has_contact': False, 'has_location': False, 'script_count': 6, 'style_count': 11, 'image_count': 0, 'link_count': 0}","{'viewport': 'width=device-width,initial-scale=1,shrink-to-fit=no,maximum-scale=1,user-scalable=no'}",0,2,Medium,,0,1.6,33793,2025-06-22T12:26:41.472673,,
NDgx,481,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NDgx,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NDgx,The DRIPBaR Direct - Virginia Beach (VA),The DRIPBaR Direct - Location,IV Therapy/Wellness,"['30893', '84668', '50634', '73939', '43550', '99595', '60605', '34993', '17590', '29761']","{'phones': ['2147483647'], 'websites': ['https://jsd-widget.atlassian.com/assets/embed.js', 'https://jsd-widget.atlassian.com', 'https://cdn.logr-ingest.com/logger', 'https://polyfill.io/v3/polyfill.min.js?features=es2017%2Cdefault%2Ces2015%2Ces2016%2CIntl', 'https://wsrv.nl/?url=https']}",,['DRIPBaR Franchise'],,,,No redirect,,"{'has_forms': True, 'has_booking': False, 'has_services': False, 'has_pricing': False, 'has_contact': False, 'has_location': False, 'script_count': 6, 'style_count': 11, 'image_count': 0, 'link_count': 0}","{'viewport': 'width=device-width,initial-scale=1,shrink-to-fit=no,maximum-scale=1,user-scalable=no'}",0,2,Medium,,0,1.81,33793,2025-06-22T12:26:43.500328,,
NDgy,482,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NDgy,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NDgy,The DRIPBaR Direct - Virginia Beach (VA),The DRIPBaR Direct - Location,IV Therapy/Wellness,"['30893', '84668', '50634', '73939', '43550', '99595', '60605', '34993', '17590', '29761']","{'phones': ['2147483647'], 'websites': ['https://jsd-widget.atlassian.com/assets/embed.js', 'https://jsd-widget.atlassian.com', 'https://cdn.logr-ingest.com/logger', 'https://polyfill.io/v3/polyfill.min.js?features=es2017%2Cdefault%2Ces2015%2Ces2016%2CIntl', 'https://wsrv.nl/?url=https']}",,['DRIPBaR Franchise'],,,,No redirect,,"{'has_forms': True, 'has_booking': False, 'has_services': False, 'has_pricing': False, 'has_contact': False, 'has_location': False, 'script_count': 6, 'style_count': 11, 'image_count': 0, 'link_count': 0}","{'viewport': 'width=device-width,initial-scale=1,shrink-to-fit=no,maximum-scale=1,user-scalable=no'}",0,2,Medium,,0,1.08,33793,2025-06-22T12:26:44.798898,,
