slug,url,final_url,status,classification,business_name,business_indicators,error_indicators,indicators_found,error_indicators_found,page_title,content_length,load_time,content_preview,error_details,tested_at
Mjc2,https://booking.hydreight.com/b/Mjc2,https://booking.hydreight.com/widget-business/sg03x,ACTIVE,ACTIVE_BUSINESS,Hydration Station & Therapies,5,1,"['book', 'appointment', 'service', 'select', 'hydreight']",['error'],Hydration Station & Therapies,36644,13.01466703414917,"<html lang=""en"" style=""--default-icon-primary: #00b4e5;""><head><meta charset=""utf-8""><title>hydration station &amp; therapies</title><link rel=""preconnect"" href=""https://fonts.googleapis.com""><link rel=""preconnect"" href=""https://fonts.gstatic.com"" crossorigin=""""><link href=""https://fonts.googleapis.com/css2?family=inter:ital,opsz,wght@0,14..32,100..900;1,14..32,100..900&amp;display=swap"" rel=""stylesheet""><link href=""https://fonts.googleapis.com/icon?family=material+icons"" rel=""stylesheet""><link ",,2025-06-26T17:58:25.155806
MzA0,https://booking.hydreight.com/b/MzA0,https://booking.hydreight.com/widget-business/hd09a,ERROR_PAGE,EMPTY_TITLE_INVALID_URL,,2,2,"['select', 'hydreight']","['error', ""the link you've opened isn't working as expected""]",,32237,5.478585958480835,"<html lang=""en"" style=""--default-icon-primary: #00b4e5;""><head><meta charset=""utf-8""><title></title><link rel=""preconnect"" href=""https://fonts.googleapis.com""><link rel=""preconnect"" href=""https://fonts.gstatic.com"" crossorigin=""""><link href=""https://fonts.googleapis.com/css2?family=inter:ital,opsz,wght@0,14..32,100..900;1,14..32,100..900&amp;display=swap"" rel=""stylesheet""><link href=""https://fonts.googleapis.com/icon?family=material+icons"" rel=""stylesheet""><link rel=""stylesheet"" href=""https://fo",,2025-06-26T17:58:30.740853
MzM2,https://booking.hydreight.com/b/MzM2,https://booking.hydreight.com/widget-business/hd09a,ERROR_PAGE,EMPTY_TITLE_INVALID_URL,,2,2,"['select', 'hydreight']","['error', ""the link you've opened isn't working as expected""]",,32237,5.100849151611328,"<html lang=""en"" style=""--default-icon-primary: #00b4e5;""><head><meta charset=""utf-8""><title></title><link rel=""preconnect"" href=""https://fonts.googleapis.com""><link rel=""preconnect"" href=""https://fonts.gstatic.com"" crossorigin=""""><link href=""https://fonts.googleapis.com/css2?family=inter:ital,opsz,wght@0,14..32,100..900;1,14..32,100..900&amp;display=swap"" rel=""stylesheet""><link href=""https://fonts.googleapis.com/icon?family=material+icons"" rel=""stylesheet""><link rel=""stylesheet"" href=""https://fo",,2025-06-26T17:58:35.948412
MzQy,https://booking.hydreight.com/b/MzQy,https://booking.hydreight.com/widget-business/hd09a,ERROR_PAGE,EMPTY_TITLE_INVALID_URL,,2,2,"['select', 'hydreight']","['error', ""the link you've opened isn't working as expected""]",,32033,6.919890880584717,"<html lang=""en"" style=""--default-icon-primary: #00b4e5;""><head><meta charset=""utf-8""><title></title><link rel=""preconnect"" href=""https://fonts.googleapis.com""><link rel=""preconnect"" href=""https://fonts.gstatic.com"" crossorigin=""""><link href=""https://fonts.googleapis.com/css2?family=inter:ital,opsz,wght@0,14..32,100..900;1,14..32,100..900&amp;display=swap"" rel=""stylesheet""><link href=""https://fonts.googleapis.com/icon?family=material+icons"" rel=""stylesheet""><link rel=""stylesheet"" href=""https://fo",,2025-06-26T17:58:42.970567
MzQz,https://booking.hydreight.com/b/MzQz,https://booking.hydreight.com/widget,ACTIVE,ACTIVE_BUSINESS,AMP Acupuncture & Medical Practice,3,2,"['select', 'hydreight', 'medical']","['error', ""the link you've opened isn't working as expected""]",AMP Acupuncture & Medical Practice,31978,5.567781925201416,"<html lang=""en"" style=""--default-icon-primary: #00b4e5;""><head><meta charset=""utf-8""><title>amp acupuncture &amp; medical practice</title><link rel=""preconnect"" href=""https://fonts.googleapis.com""><link rel=""preconnect"" href=""https://fonts.gstatic.com"" crossorigin=""""><link href=""https://fonts.googleapis.com/css2?family=inter:ital,opsz,wght@0,14..32,100..900;1,14..32,100..900&amp;display=swap"" rel=""stylesheet""><link href=""https://fonts.googleapis.com/icon?family=material+icons"" rel=""stylesheet""><",,2025-06-26T17:58:48.644676
MzUz,https://booking.hydreight.com/b/MzUz,https://booking.hydreight.com/widget-business/aq23y,ACTIVE,ACTIVE_BUSINESS,Angelo IV Therapy,7,2,"['schedule', 'service', 'therapy', 'select', 'iv therapy', 'hydreight', 'medical']","['401', 'error']",Angelo IV Therapy,45489,4.716902017593384,"<html lang=""en"" style=""--default-icon-primary: #00b4e5;""><head><meta charset=""utf-8""><title>angelo iv therapy</title><link rel=""preconnect"" href=""https://fonts.googleapis.com""><link rel=""preconnect"" href=""https://fonts.gstatic.com"" crossorigin=""""><link href=""https://fonts.googleapis.com/css2?family=inter:ital,opsz,wght@0,14..32,100..900;1,14..32,100..900&amp;display=swap"" rel=""stylesheet""><link href=""https://fonts.googleapis.com/icon?family=material+icons"" rel=""stylesheet""><link rel=""stylesheet""",,2025-06-26T17:58:53.468445
MzU0,https://booking.hydreight.com/b/MzU0,https://booking.hydreight.com/widget-business/aq23y,ACTIVE,ACTIVE_BUSINESS,Angelo IV Therapy,7,2,"['schedule', 'service', 'therapy', 'select', 'iv therapy', 'hydreight', 'medical']","['401', 'error']",Angelo IV Therapy,45664,5.149340867996216,"<html lang=""en"" style=""--default-icon-primary: #00b4e5;""><head><meta charset=""utf-8""><title>angelo iv therapy</title><link rel=""preconnect"" href=""https://fonts.googleapis.com""><link rel=""preconnect"" href=""https://fonts.gstatic.com"" crossorigin=""""><link href=""https://fonts.googleapis.com/css2?family=inter:ital,opsz,wght@0,14..32,100..900;1,14..32,100..900&amp;display=swap"" rel=""stylesheet""><link href=""https://fonts.googleapis.com/icon?family=material+icons"" rel=""stylesheet""><link rel=""stylesheet""",,2025-06-26T17:58:58.724302
MzU1,https://booking.hydreight.com/b/MzU1,https://booking.hydreight.com/widget,ERROR_PAGE,EMPTY_TITLE_INVALID_URL,,2,2,"['select', 'hydreight']","['error', ""the link you've opened isn't working as expected""]",,31762,4.998561143875122,"<html lang=""en"" style=""--default-icon-primary: #00b4e5;""><head><meta charset=""utf-8""><title></title><link rel=""preconnect"" href=""https://fonts.googleapis.com""><link rel=""preconnect"" href=""https://fonts.gstatic.com"" crossorigin=""""><link href=""https://fonts.googleapis.com/css2?family=inter:ital,opsz,wght@0,14..32,100..900;1,14..32,100..900&amp;display=swap"" rel=""stylesheet""><link href=""https://fonts.googleapis.com/icon?family=material+icons"" rel=""stylesheet""><link rel=""stylesheet"" href=""https://fo",,2025-06-26T17:59:03.828725
MzY4,https://booking.hydreight.com/b/MzY4,https://booking.hydreight.com/widget-business/zp22u,ACTIVE,ACTIVE_BUSINESS,IV Infusion Solutions,6,2,"['book', 'appointment', 'service', 'select', 'hydreight', 'medical']","['401', 'error']",IV Infusion Solutions,45316,4.722986936569214,"<html lang=""en"" style=""--default-icon-primary: #00b4e5;""><head><meta charset=""utf-8""><title>iv infusion solutions</title><link rel=""preconnect"" href=""https://fonts.googleapis.com""><link rel=""preconnect"" href=""https://fonts.gstatic.com"" crossorigin=""""><link href=""https://fonts.googleapis.com/css2?family=inter:ital,opsz,wght@0,14..32,100..900;1,14..32,100..900&amp;display=swap"" rel=""stylesheet""><link href=""https://fonts.googleapis.com/icon?family=material+icons"" rel=""stylesheet""><link rel=""stylesh",,2025-06-26T17:59:08.658014
MzY5,https://booking.hydreight.com/b/MzY5,https://booking.hydreight.com/widget,ACTIVE,ACTIVE_BUSINESS,IV Infusion Solutions,2,2,"['select', 'hydreight']","['error', ""the link you've opened isn't working as expected""]",IV Infusion Solutions,31944,5.612716197967529,"<html lang=""en"" style=""--default-icon-primary: #00b4e5;""><head><meta charset=""utf-8""><title>iv infusion solutions</title><link rel=""preconnect"" href=""https://fonts.googleapis.com""><link rel=""preconnect"" href=""https://fonts.gstatic.com"" crossorigin=""""><link href=""https://fonts.googleapis.com/css2?family=inter:ital,opsz,wght@0,14..32,100..900;1,14..32,100..900&amp;display=swap"" rel=""stylesheet""><link href=""https://fonts.googleapis.com/icon?family=material+icons"" rel=""stylesheet""><link rel=""stylesh",,2025-06-26T17:59:14.381273
Mzgx,https://booking.hydreight.com/b/Mzgx,https://booking.hydreight.com/widget-business/jy89m,ACTIVE,ACTIVE_BUSINESS,Wellspring Concierge Nurses,5,1,"['service', 'therapy', 'select', 'injection', 'hydreight']",['error'],Wellspring Concierge Nurses,36598,7.282902002334595,"<html lang=""en"" style=""--default-icon-primary: #00b4e5;""><head><meta charset=""utf-8""><title>wellspring concierge nurses</title><link rel=""preconnect"" href=""https://fonts.googleapis.com""><link rel=""preconnect"" href=""https://fonts.gstatic.com"" crossorigin=""""><link href=""https://fonts.googleapis.com/css2?family=inter:ital,opsz,wght@0,14..32,100..900;1,14..32,100..900&amp;display=swap"" rel=""stylesheet""><link href=""https://fonts.googleapis.com/icon?family=material+icons"" rel=""stylesheet""><link rel=""s",,2025-06-26T17:59:21.768015
Mzgz,https://booking.hydreight.com/b/Mzgz,https://booking.hydreight.com/widget-business/jy89m,ACTIVE,ACTIVE_BUSINESS,Wellspring Concierge Nurses,5,1,"['service', 'therapy', 'select', 'injection', 'hydreight']",['error'],Wellspring Concierge Nurses,36773,6.243998050689697,"<html lang=""en"" style=""--default-icon-primary: #00b4e5;""><head><meta charset=""utf-8""><title>wellspring concierge nurses</title><link rel=""preconnect"" href=""https://fonts.googleapis.com""><link rel=""preconnect"" href=""https://fonts.gstatic.com"" crossorigin=""""><link href=""https://fonts.googleapis.com/css2?family=inter:ital,opsz,wght@0,14..32,100..900;1,14..32,100..900&amp;display=swap"" rel=""stylesheet""><link href=""https://fonts.googleapis.com/icon?family=material+icons"" rel=""stylesheet""><link rel=""s",,2025-06-26T17:59:28.115732
NDA1,https://booking.hydreight.com/b/NDA1,https://booking.hydreight.com/widget-business/jy89m,ACTIVE,ACTIVE_BUSINESS,Wellspring Concierge Nurses,5,1,"['service', 'therapy', 'select', 'injection', 'hydreight']",['error'],Wellspring Concierge Nurses,36598,6.332208871841431,"<html lang=""en"" style=""--default-icon-primary: #00b4e5;""><head><meta charset=""utf-8""><title>wellspring concierge nurses</title><link rel=""preconnect"" href=""https://fonts.googleapis.com""><link rel=""preconnect"" href=""https://fonts.gstatic.com"" crossorigin=""""><link href=""https://fonts.googleapis.com/css2?family=inter:ital,opsz,wght@0,14..32,100..900;1,14..32,100..900&amp;display=swap"" rel=""stylesheet""><link href=""https://fonts.googleapis.com/icon?family=material+icons"" rel=""stylesheet""><link rel=""s",,2025-06-26T17:59:34.553912
NDA2,https://booking.hydreight.com/b/NDA2,https://booking.hydreight.com/widget,ACTIVE,ACTIVE_BUSINESS,Trina Rakay,2,2,"['select', 'hydreight']","['error', ""the link you've opened isn't working as expected""]",Trina Rakay,31924,5.560271978378296,"<html lang=""en"" style=""--default-icon-primary: #00b4e5;""><head><meta charset=""utf-8""><title>trina rakay</title><link rel=""preconnect"" href=""https://fonts.googleapis.com""><link rel=""preconnect"" href=""https://fonts.gstatic.com"" crossorigin=""""><link href=""https://fonts.googleapis.com/css2?family=inter:ital,opsz,wght@0,14..32,100..900;1,14..32,100..900&amp;display=swap"" rel=""stylesheet""><link href=""https://fonts.googleapis.com/icon?family=material+icons"" rel=""stylesheet""><link rel=""stylesheet"" href=",,2025-06-26T17:59:40.218471
NDIx,https://booking.hydreight.com/b/NDIx,https://booking.hydreight.com/b/NDIx,ACTIVE,ACTIVE_BUSINESS,Simply Renewed,4,1,"['book', 'appointment', 'select', 'hydreight']",['error'],Simply Renewed,33790,4.9780261516571045,"<html lang=""en"" style=""--default-icon-primary: #00b4e5;""><head><meta charset=""utf-8""><title>simply renewed </title><link rel=""preconnect"" href=""https://fonts.googleapis.com""><link rel=""preconnect"" href=""https://fonts.gstatic.com"" crossorigin=""""><link href=""https://fonts.googleapis.com/css2?family=inter:ital,opsz,wght@0,14..32,100..900;1,14..32,100..900&amp;display=swap"" rel=""stylesheet""><link href=""https://fonts.googleapis.com/icon?family=material+icons"" rel=""stylesheet""><link rel=""stylesheet"" h",,2025-06-26T17:59:45.299663
NDI1,https://booking.hydreight.com/b/NDI1,https://booking.hydreight.com/widget-business/sq50g,ACTIVE,ACTIVE_BUSINESS,Coachella Valley IV Therapy LLC,8,2,"['book', 'appointment', 'service', 'therapy', 'select', 'iv therapy', 'hydreight', 'medical']","['401', 'error']",Coachella Valley IV Therapy LLC,45378,4.306283950805664,"<html lang=""en"" style=""--default-icon-primary: #00b4e5;""><head><meta charset=""utf-8""><title>coachella valley iv therapy llc</title><link rel=""preconnect"" href=""https://fonts.googleapis.com""><link rel=""preconnect"" href=""https://fonts.gstatic.com"" crossorigin=""""><link href=""https://fonts.googleapis.com/css2?family=inter:ital,opsz,wght@0,14..32,100..900;1,14..32,100..900&amp;display=swap"" rel=""stylesheet""><link href=""https://fonts.googleapis.com/icon?family=material+icons"" rel=""stylesheet""><link re",,2025-06-26T17:59:49.712564
NDI2,https://booking.hydreight.com/b/NDI2,https://booking.hydreight.com/widget,ACTIVE,ACTIVE_BUSINESS,Coachella Valley IV Therapy LLC,4,2,"['therapy', 'select', 'iv therapy', 'hydreight']","['error', ""the link you've opened isn't working as expected""]",Coachella Valley IV Therapy LLC,31964,4.577891826629639,"<html lang=""en"" style=""--default-icon-primary: #00b4e5;""><head><meta charset=""utf-8""><title>coachella valley iv therapy llc</title><link rel=""preconnect"" href=""https://fonts.googleapis.com""><link rel=""preconnect"" href=""https://fonts.gstatic.com"" crossorigin=""""><link href=""https://fonts.googleapis.com/css2?family=inter:ital,opsz,wght@0,14..32,100..900;1,14..32,100..900&amp;display=swap"" rel=""stylesheet""><link href=""https://fonts.googleapis.com/icon?family=material+icons"" rel=""stylesheet""><link re",,2025-06-26T17:59:54.396847
