slug,url,final_url,status,classification,business_name,business_indicators,error_indicators,indicators_found,error_indicators_found,page_title,content_length,load_time,content_preview,tested_at,error_details
NjA4,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjA4,https://vsdigital-bookingwidget-prod.azurewebsites.net/widget,ERROR_PAGE,EMPTY_TITLE_INVALID_URL,,1,2,['select'],"['error', ""the link you've opened isn't working as expected""]",,31630,3.685110092163086,"<html lang=""en"" style=""--default-icon-primary: #2b515c;""><head><meta charset=""utf-8""><title></title><link rel=""preconnect"" href=""https://fonts.googleapis.com""><link rel=""preconnect"" href=""https://font",2025-06-22T13:22:05.672052,
NjA5,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjA5,https://vsdigital-bookingwidget-prod.azurewebsites.net/widget,ERROR_PAGE,EMPTY_TITLE_INVALID_URL,,1,2,['select'],"['error', ""the link you've opened isn't working as expected""]",,31630,3.6414430141448975,"<html lang=""en"" style=""--default-icon-primary: #2b515c;""><head><meta charset=""utf-8""><title></title><link rel=""preconnect"" href=""https://fonts.googleapis.com""><link rel=""preconnect"" href=""https://font",2025-06-22T13:22:09.458708,
NjEw,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjEw,https://vsdigital-bookingwidget-prod.azurewebsites.net/widget,ERROR_PAGE,EMPTY_TITLE_INVALID_URL,,1,2,['select'],"['error', ""the link you've opened isn't working as expected""]",,31630,2.709522008895874,"<html lang=""en"" style=""--default-icon-primary: #2b515c;""><head><meta charset=""utf-8""><title></title><link rel=""preconnect"" href=""https://fonts.googleapis.com""><link rel=""preconnect"" href=""https://font",2025-06-22T13:22:13.205656,
NjEx,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjEx,https://vsdigital-bookingwidget-prod.azurewebsites.net/widget,ERROR_PAGE,EMPTY_TITLE_INVALID_URL,,1,2,['select'],"['error', ""the link you've opened isn't working as expected""]",,31630,3.12802791595459,"<html lang=""en"" style=""--default-icon-primary: #2b515c;""><head><meta charset=""utf-8""><title></title><link rel=""preconnect"" href=""https://fonts.googleapis.com""><link rel=""preconnect"" href=""https://font",2025-06-22T13:22:16.018927,
NjEy,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjEy,https://vsdigital-bookingwidget-prod.azurewebsites.net/widget,ERROR_PAGE,EMPTY_TITLE_INVALID_URL,,1,2,['select'],"['error', ""the link you've opened isn't working as expected""]",,31630,4.573080062866211,"<html lang=""en"" style=""--default-icon-primary: #2b515c;""><head><meta charset=""utf-8""><title></title><link rel=""preconnect"" href=""https://fonts.googleapis.com""><link rel=""preconnect"" href=""https://font",2025-06-22T13:22:19.252955,
NjEz,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjEz,https://vsdigital-bookingwidget-prod.azurewebsites.net/widget,ERROR_PAGE,EMPTY_TITLE_INVALID_URL,,1,2,['select'],"['error', ""the link you've opened isn't working as expected""]",,31630,3.0231361389160156,"<html lang=""en"" style=""--default-icon-primary: #2b515c;""><head><meta charset=""utf-8""><title></title><link rel=""preconnect"" href=""https://fonts.googleapis.com""><link rel=""preconnect"" href=""https://font",2025-06-22T13:22:23.928188,
NjE0,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjE0,https://vsdigital-bookingwidget-prod.azurewebsites.net/widget,ERROR_PAGE,EMPTY_TITLE_INVALID_URL,,1,2,['select'],"['error', ""the link you've opened isn't working as expected""]",,31630,3.3489339351654053,"<html lang=""en"" style=""--default-icon-primary: #2b515c;""><head><meta charset=""utf-8""><title></title><link rel=""preconnect"" href=""https://fonts.googleapis.com""><link rel=""preconnect"" href=""https://font",2025-06-22T13:22:27.056690,
NjE1,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjE1,https://vsdigital-bookingwidget-prod.azurewebsites.net/widget,ERROR_PAGE,EMPTY_TITLE_INVALID_URL,,1,2,['select'],"['error', ""the link you've opened isn't working as expected""]",,31630,3.498756170272827,"<html lang=""en"" style=""--default-icon-primary: #2b515c;""><head><meta charset=""utf-8""><title></title><link rel=""preconnect"" href=""https://fonts.googleapis.com""><link rel=""preconnect"" href=""https://font",2025-06-22T13:22:30.511513,
NjE2,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjE2,https://vsdigital-bookingwidget-prod.azurewebsites.net/widget,ERROR_PAGE,EMPTY_TITLE_INVALID_URL,,1,2,['select'],"['error', ""the link you've opened isn't working as expected""]",,31630,2.8464407920837402,"<html lang=""en"" style=""--default-icon-primary: #2b515c;""><head><meta charset=""utf-8""><title></title><link rel=""preconnect"" href=""https://fonts.googleapis.com""><link rel=""preconnect"" href=""https://font",2025-06-22T13:22:34.116357,
NjE3,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjE3,https://vsdigital-bookingwidget-prod.azurewebsites.net/widget,ERROR_PAGE,EMPTY_TITLE_INVALID_URL,,1,2,['select'],"['error', ""the link you've opened isn't working as expected""]",,31630,2.8647539615631104,"<html lang=""en"" style=""--default-icon-primary: #2b515c;""><head><meta charset=""utf-8""><title></title><link rel=""preconnect"" href=""https://fonts.googleapis.com""><link rel=""preconnect"" href=""https://font",2025-06-22T13:22:37.068723,
NjE4,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjE4,https://vsdigital-bookingwidget-prod.azurewebsites.net/widget,ERROR_PAGE,EMPTY_TITLE_INVALID_URL,,1,2,['select'],"['error', ""the link you've opened isn't working as expected""]",,31630,3.0844459533691406,"<html lang=""en"" style=""--default-icon-primary: #2b515c;""><head><meta charset=""utf-8""><title></title><link rel=""preconnect"" href=""https://fonts.googleapis.com""><link rel=""preconnect"" href=""https://font",2025-06-22T13:22:40.035372,
NjE5,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjE5,https://vsdigital-bookingwidget-prod.azurewebsites.net/widget,ERROR_PAGE,EMPTY_TITLE_INVALID_URL,,1,2,['select'],"['error', ""the link you've opened isn't working as expected""]",,31630,3.1211259365081787,"<html lang=""en"" style=""--default-icon-primary: #2b515c;""><head><meta charset=""utf-8""><title></title><link rel=""preconnect"" href=""https://fonts.googleapis.com""><link rel=""preconnect"" href=""https://font",2025-06-22T13:22:43.223879,
NjIw,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjIw,https://vsdigital-bookingwidget-prod.azurewebsites.net/widget,ERROR_PAGE,EMPTY_TITLE_INVALID_URL,,1,2,['select'],"['error', ""the link you've opened isn't working as expected""]",,31630,2.6526260375976562,"<html lang=""en"" style=""--default-icon-primary: #2b515c;""><head><meta charset=""utf-8""><title></title><link rel=""preconnect"" href=""https://fonts.googleapis.com""><link rel=""preconnect"" href=""https://font",2025-06-22T13:22:46.451924,
NjIx,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjIx,https://vsdigital-bookingwidget-prod.azurewebsites.net/widget,ERROR_PAGE,EMPTY_TITLE_INVALID_URL,,1,2,['select'],"['error', ""the link you've opened isn't working as expected""]",,31630,2.438706874847412,"<html lang=""en"" style=""--default-icon-primary: #2b515c;""><head><meta charset=""utf-8""><title></title><link rel=""preconnect"" href=""https://fonts.googleapis.com""><link rel=""preconnect"" href=""https://font",2025-06-22T13:22:49.208239,
NjIy,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjIy,https://vsdigital-bookingwidget-prod.azurewebsites.net/widget,ERROR_PAGE,EMPTY_TITLE_INVALID_URL,,1,2,['select'],"['error', ""the link you've opened isn't working as expected""]",,31630,2.8871889114379883,"<html lang=""en"" style=""--default-icon-primary: #2b515c;""><head><meta charset=""utf-8""><title></title><link rel=""preconnect"" href=""https://fonts.googleapis.com""><link rel=""preconnect"" href=""https://font",2025-06-22T13:22:51.753326,
NjIz,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjIz,https://vsdigital-bookingwidget-prod.azurewebsites.net/widget,ERROR_PAGE,EMPTY_TITLE_INVALID_URL,,1,2,['select'],"['error', ""the link you've opened isn't working as expected""]",,31630,2.449354887008667,"<html lang=""en"" style=""--default-icon-primary: #2b515c;""><head><meta charset=""utf-8""><title></title><link rel=""preconnect"" href=""https://fonts.googleapis.com""><link rel=""preconnect"" href=""https://font",2025-06-22T13:22:54.744011,
NjI0,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjI0,https://vsdigital-bookingwidget-prod.azurewebsites.net/widget,ERROR_PAGE,EMPTY_TITLE_INVALID_URL,,1,2,['select'],"['error', ""the link you've opened isn't working as expected""]",,31630,2.4220707416534424,"<html lang=""en"" style=""--default-icon-primary: #2b515c;""><head><meta charset=""utf-8""><title></title><link rel=""preconnect"" href=""https://fonts.googleapis.com""><link rel=""preconnect"" href=""https://font",2025-06-22T13:22:57.299861,
NjI1,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjI1,https://vsdigital-bookingwidget-prod.azurewebsites.net/widget,ERROR_PAGE,EMPTY_TITLE_INVALID_URL,,1,2,['select'],"['error', ""the link you've opened isn't working as expected""]",,31630,2.7017130851745605,"<html lang=""en"" style=""--default-icon-primary: #2b515c;""><head><meta charset=""utf-8""><title></title><link rel=""preconnect"" href=""https://fonts.googleapis.com""><link rel=""preconnect"" href=""https://font",2025-06-22T13:22:59.824035,
NjI2,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjI2,https://vsdigital-bookingwidget-prod.azurewebsites.net/widget,ERROR_PAGE,EMPTY_TITLE_INVALID_URL,,1,2,['select'],"['error', ""the link you've opened isn't working as expected""]",,31630,2.2508091926574707,"<html lang=""en"" style=""--default-icon-primary: #2b515c;""><head><meta charset=""utf-8""><title></title><link rel=""preconnect"" href=""https://fonts.googleapis.com""><link rel=""preconnect"" href=""https://font",2025-06-22T13:23:02.629318,
NjI3,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjI3,https://vsdigital-bookingwidget-prod.azurewebsites.net/widget,ERROR_PAGE,EMPTY_TITLE_INVALID_URL,,1,2,['select'],"['error', ""the link you've opened isn't working as expected""]",,31630,3.137150287628174,"<html lang=""en"" style=""--default-icon-primary: #2b515c;""><head><meta charset=""utf-8""><title></title><link rel=""preconnect"" href=""https://fonts.googleapis.com""><link rel=""preconnect"" href=""https://font",2025-06-22T13:23:04.985789,
NjI4,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjI4,https://vsdigital-bookingwidget-prod.azurewebsites.net/widget,ERROR_PAGE,EMPTY_TITLE_INVALID_URL,,1,2,['select'],"['error', ""the link you've opened isn't working as expected""]",,31630,2.398225784301758,"<html lang=""en"" style=""--default-icon-primary: #2b515c;""><head><meta charset=""utf-8""><title></title><link rel=""preconnect"" href=""https://fonts.googleapis.com""><link rel=""preconnect"" href=""https://font",2025-06-22T13:23:08.226576,
NjI5,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjI5,https://vsdigital-bookingwidget-prod.azurewebsites.net/widget,ERROR_PAGE,EMPTY_TITLE_INVALID_URL,,1,2,['select'],"['error', ""the link you've opened isn't working as expected""]",,31630,2.8343069553375244,"<html lang=""en"" style=""--default-icon-primary: #2b515c;""><head><meta charset=""utf-8""><title></title><link rel=""preconnect"" href=""https://fonts.googleapis.com""><link rel=""preconnect"" href=""https://font",2025-06-22T13:23:10.726807,
NjMw,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjMw,https://vsdigital-bookingwidget-prod.azurewebsites.net/widget,ERROR_PAGE,EMPTY_TITLE_INVALID_URL,,1,2,['select'],"['error', ""the link you've opened isn't working as expected""]",,31630,2.5839900970458984,"<html lang=""en"" style=""--default-icon-primary: #2b515c;""><head><meta charset=""utf-8""><title></title><link rel=""preconnect"" href=""https://fonts.googleapis.com""><link rel=""preconnect"" href=""https://font",2025-06-22T13:23:13.667734,
NjMx,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjMx,https://vsdigital-bookingwidget-prod.azurewebsites.net/widget,ERROR_PAGE,EMPTY_TITLE_INVALID_URL,,1,2,['select'],"['error', ""the link you've opened isn't working as expected""]",,31630,2.6253280639648438,"<html lang=""en"" style=""--default-icon-primary: #2b515c;""><head><meta charset=""utf-8""><title></title><link rel=""preconnect"" href=""https://fonts.googleapis.com""><link rel=""preconnect"" href=""https://font",2025-06-22T13:23:16.358421,
NjMy,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjMy,https://vsdigital-bookingwidget-prod.azurewebsites.net/widget,ERROR_PAGE,EMPTY_TITLE_INVALID_URL,,1,2,['select'],"['error', ""the link you've opened isn't working as expected""]",,31630,4.0549681186676025,"<html lang=""en"" style=""--default-icon-primary: #2b515c;""><head><meta charset=""utf-8""><title></title><link rel=""preconnect"" href=""https://fonts.googleapis.com""><link rel=""preconnect"" href=""https://font",2025-06-22T13:23:19.089690,
NjMz,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjMz,https://vsdigital-bookingwidget-prod.azurewebsites.net/widget,ERROR_PAGE,EMPTY_TITLE_INVALID_URL,,1,2,['select'],"['error', ""the link you've opened isn't working as expected""]",,31630,2.642819881439209,"<html lang=""en"" style=""--default-icon-primary: #2b515c;""><head><meta charset=""utf-8""><title></title><link rel=""preconnect"" href=""https://fonts.googleapis.com""><link rel=""preconnect"" href=""https://font",2025-06-22T13:23:23.247872,
NjM0,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjM0,https://vsdigital-bookingwidget-prod.azurewebsites.net/widget,ERROR_PAGE,EMPTY_TITLE_INVALID_URL,,1,2,['select'],"['error', ""the link you've opened isn't working as expected""]",,31630,2.82662034034729,"<html lang=""en"" style=""--default-icon-primary: #2b515c;""><head><meta charset=""utf-8""><title></title><link rel=""preconnect"" href=""https://fonts.googleapis.com""><link rel=""preconnect"" href=""https://font",2025-06-22T13:23:25.994485,
NjM1,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjM1,https://vsdigital-bookingwidget-prod.azurewebsites.net/widget,ERROR_PAGE,EMPTY_TITLE_INVALID_URL,,1,2,['select'],"['error', ""the link you've opened isn't working as expected""]",,31630,3.9131381511688232,"<html lang=""en"" style=""--default-icon-primary: #2b515c;""><head><meta charset=""utf-8""><title></title><link rel=""preconnect"" href=""https://fonts.googleapis.com""><link rel=""preconnect"" href=""https://font",2025-06-22T13:23:28.922536,
NjM2,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjM2,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjM2,ACTIVE,ACTIVE_BUSINESS,DRIPBaR Direct - Edina,5,1,"['select', 'dripbar', 'wellness', 'health', 'care']",['error'],DRIPBaR Direct - Edina,37528,2.658900022506714,"<html lang=""en"" style=""--default-icon-primary: #2b515c;""><head><meta charset=""utf-8""><title>dripbar direct - edina</title><link rel=""preconnect"" href=""https://fonts.googleapis.com""><link rel=""preconne",2025-06-22T13:23:32.938497,
NjQz,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjQz,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjQz,ACTIVE,ACTIVE_BUSINESS,Dripbar Direct - North Carolina,5,1,"['select', 'dripbar', 'wellness', 'health', 'care']",['error'],Dripbar Direct - North Carolina,37522,3.045346736907959,"<html lang=""en"" style=""--default-icon-primary: #2b515c;""><head><meta charset=""utf-8""><title>dripbar direct - north carolina</title><link rel=""preconnect"" href=""https://fonts.googleapis.com""><link rel=",2025-06-22T13:23:35.703770,
NjQ0,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjQ0,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjQ0,ACTIVE,ACTIVE_BUSINESS,Dripbar Direct - Fort Lee,5,1,"['select', 'dripbar', 'wellness', 'health', 'care']",['error'],Dripbar Direct - Fort Lee,37569,2.7159860134124756,"<html lang=""en"" style=""--default-icon-primary: #2b515c;""><head><meta charset=""utf-8""><title>dripbar direct - fort lee</title><link rel=""preconnect"" href=""https://fonts.googleapis.com""><link rel=""preco",2025-06-22T13:23:38.850467,
NjQ1,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjQ1,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjQ1,ERROR_PAGE,EMPTY_TITLE_INVALID_URL,,1,1,['select'],['error'],,33649,1.4859158992767334,"<html lang=""en"" style=""--default-icon-primary: #2b515c;""><head><meta charset=""utf-8""><title></title><link rel=""preconnect"" href=""https://fonts.googleapis.com""><link rel=""preconnect"" href=""https://font",2025-06-22T13:23:41.672990,
NjQ2,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjQ2,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjQ2,ACTIVE,ACTIVE_BUSINESS,Dripbar Direct - Jacksonville Tamaya Market,5,1,"['select', 'dripbar', 'wellness', 'health', 'care']",['error'],Dripbar Direct - Jacksonville Tamaya Market,37534,2.640690803527832,"<html lang=""en"" style=""--default-icon-primary: #2b515c;""><head><meta charset=""utf-8""><title>dripbar direct - jacksonville tamaya market</title><link rel=""preconnect"" href=""https://fonts.googleapis.com",2025-06-22T13:23:43.261213,
NjQ3,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjQ3,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjQ3,ACTIVE,ACTIVE_BUSINESS,Dripbar Direct - South Miami,5,1,"['select', 'dripbar', 'wellness', 'health', 'care']",['error'],Dripbar Direct - South Miami,37489,2.929068088531494,"<html lang=""en"" style=""--default-icon-primary: #2b515c;""><head><meta charset=""utf-8""><title>dripbar direct - south miami</title><link rel=""preconnect"" href=""https://fonts.googleapis.com""><link rel=""pr",2025-06-22T13:23:46.005095,
NjQ4,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjQ4,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjQ4,ACTIVE,ACTIVE_BUSINESS,VSDH Master,1,1,['select'],['error'],VSDH Master,37050,2.225565195083618,"<html lang=""en"" style=""--default-icon-primary: #2b515c;""><head><meta charset=""utf-8""><title>vsdh master</title><link rel=""preconnect"" href=""https://fonts.googleapis.com""><link rel=""preconnect"" href=""h",2025-06-22T13:23:49.040999,
NjQ5,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjQ5,https://vsdigital-bookingwidget-prod.azurewebsites.net/widget,ERROR_PAGE,EMPTY_TITLE_INVALID_URL,,1,2,['select'],"['error', ""the link you've opened isn't working as expected""]",,31630,2.585675001144409,"<html lang=""en"" style=""--default-icon-primary: #2b515c;""><head><meta charset=""utf-8""><title></title><link rel=""preconnect"" href=""https://fonts.googleapis.com""><link rel=""preconnect"" href=""https://font",2025-06-22T13:23:51.372699,
NjUw,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjUw,https://vsdigital-bookingwidget-prod.azurewebsites.net/widget,ERROR_PAGE,EMPTY_TITLE_INVALID_URL,,1,2,['select'],"['error', ""the link you've opened isn't working as expected""]",,31630,2.0263822078704834,"<html lang=""en"" style=""--default-icon-primary: #2b515c;""><head><meta charset=""utf-8""><title></title><link rel=""preconnect"" href=""https://fonts.googleapis.com""><link rel=""preconnect"" href=""https://font",2025-06-22T13:23:54.061027,
NjUx,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjUx,https://vsdigital-bookingwidget-prod.azurewebsites.net/widget,ERROR_PAGE,EMPTY_TITLE_INVALID_URL,,1,2,['select'],"['error', ""the link you've opened isn't working as expected""]",,31630,3.541306972503662,"<html lang=""en"" style=""--default-icon-primary: #2b515c;""><head><meta charset=""utf-8""><title></title><link rel=""preconnect"" href=""https://fonts.googleapis.com""><link rel=""preconnect"" href=""https://font",2025-06-22T13:23:56.193433,
NjUy,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjUy,https://vsdigital-bookingwidget-prod.azurewebsites.net/widget,ERROR_PAGE,EMPTY_TITLE_INVALID_URL,,1,2,['select'],"['error', ""the link you've opened isn't working as expected""]",,31630,5.592057943344116,"<html lang=""en"" style=""--default-icon-primary: #2b515c;""><head><meta charset=""utf-8""><title></title><link rel=""preconnect"" href=""https://fonts.googleapis.com""><link rel=""preconnect"" href=""https://font",2025-06-22T13:23:59.837007,
NjUz,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjUz,https://vsdigital-bookingwidget-prod.azurewebsites.net/widget,ERROR_PAGE,EMPTY_TITLE_INVALID_URL,,1,2,['select'],"['error', ""the link you've opened isn't working as expected""]",,31630,2.64019513130188,"<html lang=""en"" style=""--default-icon-primary: #2b515c;""><head><meta charset=""utf-8""><title></title><link rel=""preconnect"" href=""https://fonts.googleapis.com""><link rel=""preconnect"" href=""https://font",2025-06-22T13:24:05.535194,
NjU0,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjU0,https://vsdigital-bookingwidget-prod.azurewebsites.net/widget,ERROR_PAGE,EMPTY_TITLE_INVALID_URL,,1,2,['select'],"['error', ""the link you've opened isn't working as expected""]",,31630,2.3071470260620117,"<html lang=""en"" style=""--default-icon-primary: #2b515c;""><head><meta charset=""utf-8""><title></title><link rel=""preconnect"" href=""https://fonts.googleapis.com""><link rel=""preconnect"" href=""https://font",2025-06-22T13:24:08.278548,
NjU1,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjU1,https://vsdigital-bookingwidget-prod.azurewebsites.net/widget,ERROR_PAGE,EMPTY_TITLE_INVALID_URL,,1,2,['select'],"['error', ""the link you've opened isn't working as expected""]",,31630,2.282102108001709,"<html lang=""en"" style=""--default-icon-primary: #2b515c;""><head><meta charset=""utf-8""><title></title><link rel=""preconnect"" href=""https://fonts.googleapis.com""><link rel=""preconnect"" href=""https://font",2025-06-22T13:24:10.691453,
NjU2,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjU2,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjU2,ERROR_PAGE,EMPTY_TITLE_INVALID_URL,,1,1,['select'],['error'],,33649,1.83925199508667,"<html lang=""en"" style=""--default-icon-primary: #2b515c;""><head><meta charset=""utf-8""><title></title><link rel=""preconnect"" href=""https://fonts.googleapis.com""><link rel=""preconnect"" href=""https://font",2025-06-22T13:24:13.090289,
NjU3,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjU3,https://vsdigital-bookingwidget-prod.azurewebsites.net/widget,ERROR_PAGE,EMPTY_TITLE_INVALID_URL,,1,2,['select'],"['error', ""the link you've opened isn't working as expected""]",,31630,3.6583197116851807,"<html lang=""en"" style=""--default-icon-primary: #2b515c;""><head><meta charset=""utf-8""><title></title><link rel=""preconnect"" href=""https://fonts.googleapis.com""><link rel=""preconnect"" href=""https://font",2025-06-22T13:24:15.035733,
NjU4,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjU4,https://vsdigital-bookingwidget-prod.azurewebsites.net/widget,ERROR_PAGE,EMPTY_TITLE_INVALID_URL,,1,2,['select'],"['error', ""the link you've opened isn't working as expected""]",,31630,3.307368040084839,"<html lang=""en"" style=""--default-icon-primary: #2b515c;""><head><meta charset=""utf-8""><title></title><link rel=""preconnect"" href=""https://fonts.googleapis.com""><link rel=""preconnect"" href=""https://font",2025-06-22T13:24:18.796143,
NjU5,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjU5,https://vsdigital-bookingwidget-prod.azurewebsites.net/widget,ERROR_PAGE,EMPTY_TITLE_INVALID_URL,,1,2,['select'],"['error', ""the link you've opened isn't working as expected""]",,31630,3.004516839981079,"<html lang=""en"" style=""--default-icon-primary: #2b515c;""><head><meta charset=""utf-8""><title></title><link rel=""preconnect"" href=""https://fonts.googleapis.com""><link rel=""preconnect"" href=""https://font",2025-06-22T13:24:22.209373,
NjYw,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjYw,https://vsdigital-bookingwidget-prod.azurewebsites.net/widget,ERROR_PAGE,EMPTY_TITLE_INVALID_URL,,1,2,['select'],"['error', ""the link you've opened isn't working as expected""]",,31630,3.53753399848938,"<html lang=""en"" style=""--default-icon-primary: #2b515c;""><head><meta charset=""utf-8""><title></title><link rel=""preconnect"" href=""https://fonts.googleapis.com""><link rel=""preconnect"" href=""https://font",2025-06-22T13:24:25.320561,
NjYx,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjYx,https://vsdigital-bookingwidget-prod.azurewebsites.net/widget,ERROR_PAGE,EMPTY_TITLE_INVALID_URL,,1,2,['select'],"['error', ""the link you've opened isn't working as expected""]",,31630,2.5565829277038574,"<html lang=""en"" style=""--default-icon-primary: #2b515c;""><head><meta charset=""utf-8""><title></title><link rel=""preconnect"" href=""https://fonts.googleapis.com""><link rel=""preconnect"" href=""https://font",2025-06-22T13:24:28.962656,
NjYy,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjYy,https://vsdigital-bookingwidget-prod.azurewebsites.net/widget,ERROR_PAGE,EMPTY_TITLE_INVALID_URL,,1,2,['select'],"['error', ""the link you've opened isn't working as expected""]",,31630,3.3429181575775146,"<html lang=""en"" style=""--default-icon-primary: #2b515c;""><head><meta charset=""utf-8""><title></title><link rel=""preconnect"" href=""https://fonts.googleapis.com""><link rel=""preconnect"" href=""https://font",2025-06-22T13:24:31.625217,
NjYz,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjYz,https://vsdigital-bookingwidget-prod.azurewebsites.net/widget,ERROR_PAGE,EMPTY_TITLE_INVALID_URL,,1,2,['select'],"['error', ""the link you've opened isn't working as expected""]",,31630,3.2672080993652344,"<html lang=""en"" style=""--default-icon-primary: #2b515c;""><head><meta charset=""utf-8""><title></title><link rel=""preconnect"" href=""https://fonts.googleapis.com""><link rel=""preconnect"" href=""https://font",2025-06-22T13:24:35.071457,
NjY0,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjY0,https://vsdigital-bookingwidget-prod.azurewebsites.net/widget,ERROR_PAGE,EMPTY_TITLE_INVALID_URL,,1,2,['select'],"['error', ""the link you've opened isn't working as expected""]",,31607,2.6207680702209473,"<html lang=""en"" style=""--default-icon-primary: #2b515c;""><head><meta charset=""utf-8""><title></title><link rel=""preconnect"" href=""https://fonts.googleapis.com""><link rel=""preconnect"" href=""https://font",2025-06-22T13:24:38.444832,
NjY1,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjY1,https://vsdigital-bookingwidget-prod.azurewebsites.net/widget,ERROR_PAGE,EMPTY_TITLE_INVALID_URL,,1,2,['select'],"['error', ""the link you've opened isn't working as expected""]",,31630,3.686257839202881,"<html lang=""en"" style=""--default-icon-primary: #2b515c;""><head><meta charset=""utf-8""><title></title><link rel=""preconnect"" href=""https://fonts.googleapis.com""><link rel=""preconnect"" href=""https://font",2025-06-22T13:24:41.171625,
NjY2,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjY2,https://vsdigital-bookingwidget-prod.azurewebsites.net/widget,ERROR_PAGE,EMPTY_TITLE_INVALID_URL,,1,2,['select'],"['error', ""the link you've opened isn't working as expected""]",,31630,6.668088674545288,"<html lang=""en"" style=""--default-icon-primary: #2b515c;""><head><meta charset=""utf-8""><title></title><link rel=""preconnect"" href=""https://fonts.googleapis.com""><link rel=""preconnect"" href=""https://font",2025-06-22T13:24:44.962092,
NjY3,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjY3,https://vsdigital-bookingwidget-prod.azurewebsites.net/widget,ERROR_PAGE,EMPTY_TITLE_INVALID_URL,,1,2,['select'],"['error', ""the link you've opened isn't working as expected""]",,31630,2.889392852783203,"<html lang=""en"" style=""--default-icon-primary: #2b515c;""><head><meta charset=""utf-8""><title></title><link rel=""preconnect"" href=""https://fonts.googleapis.com""><link rel=""preconnect"" href=""https://font",2025-06-22T13:24:51.732162,
